,0
1341,23696039.052759252
1342,61105825.564122416
1343,328424435.5786333
1344,19202059.783926018
1345,128333544.81806123
1346,21215754235.505974
1347,19278170.6534989
1348,66116638.52354059
1349,5883074110.480846
1350,23692724.952247255
1351,73141697.99534652
1352,328451245.4858419
1353,27389732.31437866
1354,128074790.74958411
1355,164107475.4896392
1356,20655256.74318362
1357,55120432.32734029
1358,3.024130827792442e+25
1359,25106459.943904933
1360,78080007.97513145
1361,4235814305.393008
1362,21640036.16423143
1363,63274294.58602792
1364,164791475.41409075
1365,25937926.865219016
1366,128271291.83649611
1367,1205690907.213063
1368,19221378.170466967
1369,81306225.80843005
1370,163921518.05131403
1371,25482586.761603598
1372,89601630.63833289
1373,164415379.28887835
1374,30218238.897668142
1375,67237305.16634646
1376,164794406.9922497
1377,27239198.54744023
1378,71620125.35945413
1379,328451245.4858419
1380,20731608.831686698
1381,89424941.19033341
1382,328417002.9196159
1383,29987708.06260423
1384,81220707.0190315
1385,328424435.5786333
1386,19273692.183154784
1387,66186324.1083459
1388,328149229.50574744
1389,24453474.39739131
1390,187926792.53530508
1391,328451902.0598094
1392,27267960.073438317
1393,187718245.84772307
1394,328451245.4858419
1395,19254098.21069222
1396,65949046.49458982
1397,642441896675.6409
1398,27393534.32543043
1399,67377889.63992798
1400,1.2341245073774812e+27
1401,26902687.29964763
1402,68476600.13700664
1403,29294644035.5539
1404,28635434.47612078
1405,88785801.71284458
1406,4589968785.463949
1407,25568840.49532254
1408,68089528.70645353
1409,328451245.4858419
1410,26081589.77653093
1411,285901654.44570017
1412,328451245.4858419
1413,20731608.831686698
1414,57535907.58366966
1415,164120458.41296294
1416,19299486.201249942
1417,187392632.6169546
1418,328451245.4858419
1419,22068548.775535963
1420,68618381.41922535
1421,328448501.9549669
1422,23543619.061863434
1423,53409490.71168294
1424,9.337886577289748e+25
1425,26264147.793727256
1426,55840364.63361317
1427,133284704045.12967
1428,25766611.898346275
1429,285952767.61160535
1430,355420173411.96326
1431,20731608.831686698
1432,285979378.7509671
1433,328451245.4858419
1434,22937078.969845347
1435,128318506.7019115
1436,957421338162.805
1437,23353578.65386091
1438,89279887.53396375
1439,8.730574606842495e+25
1440,20731608.831686698
1441,65989082.82469819
1442,164021532.19372183
1443,20731608.831686698
1444,69712898.2015735
1445,231844112309.40924
1446,20655256.74318362
1447,285876936.41698325
1448,328448665.28962517
1449,19372899.31060671
1450,60749663.02586709
1451,164798659.7153796
1452,26446570.468051262
1453,285931399.5304936
1454,7.224931242671324e+24
1455,22723198.51034156
1456,86910089.38382751
1457,7.315367156931669e+24
1458,22068548.775535963
1459,285924276.79365337
1460,164129808.74676847
1461,23235795.60107584
1462,61904192.61093181
1463,164156274.3344553
1464,24667313.851397496
1465,63630734.19465791
1466,164244200.7842943
1467,26591652.37685215
1468,76810738.41730419
1469,1.2369292610922043e+26
1470,24667192.953914285
1471,76696591.53150328
1472,328419882.9536059
1473,24197107.288299367
1474,52583233.08659716
1475,328451245.4858419
1476,24377360.953474198
1477,60223621.79757558
1478,328451245.4858419
1479,23190791.36931987
1480,285930270.2592069
1481,1.381094938326266e+26
1482,19290510.690319806
1483,69294929.9603318
1484,1651204555.688549
1485,26999117.941050462
1486,66731495.4916724
1487,328451824.34360003
1488,20655256.74318362
1489,56261708.905127086
1490,1.057372759514047e+27
1491,26297216.10416393
1492,128333655.56330211
1493,164128503.3164383
1494,22864313.51507562
1495,56518592.90018146
1496,8.460717085363227e+25
1497,22454233.04034394
1498,285945951.31839585
1499,1.464350025251068e+26
1500,21640036.16423143
1501,61287196.70087955
1502,328100544.31696427
1503,26355176.462359138
1504,127974727.03211382
1505,164235585.79691616
1506,21241160.641038183
1507,187797356.67312115
1508,33457388602.019634
1509,23137042.459803432
1510,187521483.4431336
1511,164410745.0028075
1512,22855437.969317794
1513,66967271.75142394
1514,6.127203192974017e+24
1515,19243323.529191285
1516,89081784.21702379
1517,328451245.4858419
1518,20655256.74318362
1519,53443666.251251854
1520,1.2123985261334246e+27
1521,26773407.666294158
1522,81866474.00775616
1523,7537383475.62393
1524,19287562.210385077
1525,98125801.84934583
1526,643187960.2735689
1527,20833246.156360824
1528,187908234.4459935
1529,328451245.4858419
1530,20833246.15636082
1531,128674894.74679191
1532,164421511.57152784
1533,20731608.831686698
1534,89257553.44231102
1535,328451245.4858419
1536,23255407.71204428
1537,97426616.97271612
1538,328442669.06017566
1539,23760986.369887672
1540,128529611.8680389
1541,164136407.83922273
1542,27487288.936630882
1543,70724278.19172661
1544,328451245.4858419
1545,19178388.175806493
1546,285967282.1520962
1547,8.023056674534967e+25
1548,26322965.497563094
1549,127835019.43069401
1550,328451245.4858419
1551,25268723.437163554
1552,285860232.10555553
1553,328451245.4858419
1554,19239477.082342926
1555,69918879.43594766
1556,328457684.68099743
1557,22068548.775535967
1558,187991609.282608
1559,328448069.4372102
1560,24369070.45915933
1561,69595109.67701347
1562,328380974.37268937
1563,24732053.24395898
1564,66513509.18266319
1565,924300824931.8744
1566,19357237.909830034
1567,82248914.78562018
1568,328453383.45254344
1569,25273899.967511527
1570,89461938.00863917
1571,328413154.6442195
1572,25818063.22704911
1573,128291626.50435035
1574,164232445.16640377
1575,23971824.811054345
1576,66876537.276789464
1577,328106362.1689107
1578,22745785.370500837
1579,128715202.48452298
1580,328451245.4858419
1581,22821778.883568693
1582,285937696.35776067
1583,328451245.4858419
1584,26004522.911780752
1585,56947933.657271646
1586,328451245.4858419
1587,26700826.85927143
1588,82056136.87864901
1589,328451245.4858419
1590,22149173.12251501
1591,56602161.18795697
1592,164045287.58376703
1593,21640036.16423143
1594,68964756.52507336
1595,328450218.8440998
1596,23893097.800076924
1597,187681682.8563366
1598,164201909.8322567
1599,24057494.348231725
1600,128333079.70150647
1601,328439721.17176425
1602,22854885.37276512
1603,285933450.90290004
1604,164170785.0745187
1605,23716334.004694253
1606,187459516.81221896
1607,1.2642719697848316e+25
1608,25620332.935854
1609,128402729.98883954
1610,8247693581.737129
1611,22536893.400489848
1612,66383052.04822616
1613,328451245.4858419
1614,22667807.777921338
1615,81914675.95232143
1616,264556913263.2221
1617,22068548.775535967
1618,68726225.0486034
1619,861335590217.458
1620,24380862.27054485
1621,58766903.02317301
1622,435961908240.0783
1623,23876417.910045125
1624,128164218.7240397
1625,572113340316.2616
1626,21241160.64103818
1627,63209110.44742241
1628,9.86566684841844e+24
1629,22748096.683727328
1630,88930393.16114765
1631,163869774.38512078
1632,23195668.296147708
1633,61819977.008689344
1634,12078718480.09261
1635,24696095.478277348
1636,67946051.70178887
1637,328451245.4858419
1638,25046347.83385941
1639,89663567.11410704
1640,164798347.35266298
1641,23827402.72961112
1642,54764896.02689912
1643,328451245.4858419
1644,21640036.16423143
1645,128764217.37247881
1646,1.053929323284496e+25
1647,22526441.240559924
1648,187779100.9590456
1649,328324156.20360106
1650,22693527.36115526
1651,82762391.94905938
1652,81345857598.54549
1653,23642820.706582926
1654,89274979.20359036
1655,328451245.4858419
1656,22088256.44809435
1657,63440171.96667047
1658,164199804.7062474
1659,19290226.42895432
1660,60109102.22727753
1661,697481496123.5813
1662,27136082.737983543
1663,187624072.11189932
1664,2605935724.5121922
1665,23405857.566799384
1666,69875255.9905819
1667,328499556.3927708
1668,23263261.098625086
1669,65678206.09378485
1670,1.0032109847994229e+27
1671,25355755.775987547
1672,187719914.51785427
1673,10759404581.688663
1674,22150885.85156671
1675,67093384.1515911
1676,328435662.6598033
1677,22832297.67473898
1678,80614668.43685631
1679,328451245.4858419
1680,24159993.834583513
1681,64622300.45165472
1682,164790302.3695913
1683,19255268.772949345
1684,89116678.75092998
1685,8.899362544369112e+25
1686,19283585.537850488
1687,88999613.37389354
1688,7716924341.201642
1689,19244593.37381501
1690,89417460.88812706
1691,328449573.6607007
1692,28546255.13422072
1693,89153118.51477529
1694,328451245.4858419
1695,21640036.16423143
1696,187649598.81030986
1697,164113511.09229797
1698,21640036.16423143
1699,58169141.757907115
1700,328451245.4858419
1701,26344228.49641233
1702,68654899.07044196
1703,328426929.5580765
1704,22863620.511533525
1705,67920344.78580466
1706,328451040.15630114
1707,25390344.938226342
1708,95996611.43879685
1709,328447145.25828505
1710,19339702.435082037
1711,89348738.84387837
1712,8.561919638831158e+25
1713,23451173.44077576
1714,65530529.14980352
1715,164697955.29205683
1716,22068548.775535963
1717,53901909.89008109
1718,328474012.44738376
1719,20655256.74318362
1720,58424441.4911947
1721,1.2075213389950287e+27
1722,19291092.055812865
1723,65884983.360422954
1724,328451245.4858419
1725,24337574.273950383
1726,67531561.89239427
1727,3.24298083619853e+26
1728,23256075.13911119
1729,66596994.5535422
1730,164157356.52367955
1731,24508662.021269504
1732,77871345.84823541
1733,328451245.4858419
1734,28509904.199211203
1735,89344676.88339847
1736,164119445.4814594
1737,26877704.892202128
1738,57109848.57367544
1739,328305171.6660414
1740,22901949.9097924
1741,65324971.23360087
1742,14213408543.302105
1743,24186971.336367607
1744,127742717.99952194
1745,328451245.4858419
1746,28633432.498458486
1747,128447829.14847901
1748,328443744.325778
1749,19253596.947215714
1750,89280314.50161222
1751,328531449.0293015
1752,22584584.731091682
1753,61261891.0518135
1754,164071499.57741326
1755,20655256.74318362
1756,86958717.76135245
1757,328389366.8056154
1758,25504371.610449698
1759,187801067.5971192
1760,164798844.84518945
1761,23939796.31587749
1762,88957855.04548469
1763,328376278.58407706
1764,20655256.74318362
1765,84549334.09868535
1766,165349778672.1971
1767,23625111.56576946
1768,67386158.40979275
1769,164187475.51730567
1770,23652917.712148942
1771,83103151.9768534
1772,328451245.4858419
1773,26911989.10617732
1774,128143304.08622245
1775,1184128678.988072
1776,22068548.77553597
1777,187789942.3202955
1778,164197830.29654923
1779,22864714.795039944
1780,128632037.45096438
1781,5.385556062220699e+24
1782,22485464.90187708
1783,61411374.34007635
1784,328451245.4858419
1785,19233013.46831729
1786,66287233.55538826
1787,328451245.4858419
1788,28094681.320164353
1789,89616969.48375776
1790,328451245.4858419
1791,24631466.807319783
1792,65249513.35238328
1793,328451245.4858419
1794,26447174.771789137
1795,68979238.83496213
1796,1.046939246110358e+27
1797,24805200.668209463
1798,61092688.39637526
1799,1.0857329397729934e+27
1800,23791352.38550745
1801,128080369.87538417
1802,328442669.06017566
1803,27918507.196136456
1804,89671976.1982052
1805,328186223.9521694
1806,19188660.24608279
1807,89261238.43897608
1808,328539422.41645944
1809,25946293.21078649
1810,73489654.39758518
1811,328381316.3911935
1812,28197912.315709185
1813,188152803.63791722
1814,328451245.4858419
1815,20833246.156360824
1816,89224812.79153894
1817,328451506.5119333
1818,26853383.155836154
1819,63222813.91946016
1820,164039482.72171286
1821,30481460.119198453
1822,67132615.530311
1823,328423556.38362914
1824,28614119.304504193
1825,71103230.37923728
1826,230712714.36233574
1827,23609850.17005788
1828,187442453.12946278
1829,164745981.3193261
1830,24966119.98024331
1831,77730884.16183412
1832,7.459068326400551e+25
1833,20833246.156360824
1834,128488769.61489193
1835,328448230.11240333
1836,19243171.234048687
1837,90867425.71150523
1838,1.4418147090279294e+26
1839,27391993.20790423
1840,128328395.99830563
1841,164126755.23363632
1842,23247436.580562618
1843,128357009.43816857
1844,328423530.9945104
1845,20655256.74318362
1846,62511750.26895817
1847,328451245.4858419
1848,30031220.22099157
1849,65141186.636594236
1850,164796278.6715623
1851,19286687.17619195
1852,66018360.76028969
1853,328423551.0229488
1854,19358894.08901034
1855,90448113.08897842
1856,328451245.4858419
1857,19424415.325873557
1858,128314499.90164717
1859,328424540.9397272
1860,27151009.69392296
1861,88880046.59866527
1862,164166136.81640917
1863,24879359.199277297
1864,128109901.16277985
1865,328448501.9549669
1866,29838800.054160137
1867,81652557.14123008
1868,159697007480.91205
1869,24978322.812557217
1870,89439653.72624439
1871,33343759183.146385
1872,27140473.564160507
1873,55160872.71933444
1874,328451245.4858419
1875,19366100.934992895
1876,68316514.79347849
1877,328431331.68474627
1878,30844535.40562602
1879,57494674.096199416
1880,328442661.8265478
1881,24400853.938016392
1882,128150143.72971573
1883,328424237.32930833
1884,31771893.5721998
1885,64356309.043179706
1886,7597187802.4703245
1887,28707463.365657676
1888,128519332.82154138
1889,328451245.4858419
1890,30928460.938388824
1891,70127081.1460682
1892,328448501.9549669
1893,20645720.49643836
1894,187965946.29028344
1895,164172027.20479363
1896,20638822.1591989
1897,128427178.28565884
1898,328451245.4858419
1899,25472540.8935465
1900,69255734.08313546
1901,1.1471571039007752e+27
1902,26890590.901153944
1903,81965656.92900845
1904,4.479057152895827e+26
1905,29624052.281828035
1906,89035586.32788998
1907,2.998471407284332e+26
1908,26829309.185170554
1909,85765947.46917483
1910,328451245.4858419
1911,29247743.479636192
1912,60278275.344922505
1913,14447852018.303808
1914,20645720.49643836
1915,105783605.57604216
1916,8.48202367717469e+25
1917,27254881.858329825
1918,128024318.74656892
1919,328333972.2760838
1920,25727387.572199065
1921,128078592.72203334
1922,328171868.1984374
1923,19419396.522794176
1924,286018826.2279961
1925,328451245.4858419
1926,30374877.607935917
1927,128139084.95545788
1928,328424435.5786333
1929,32131164.350279666
1930,59670126.6684278
1931,328433043.87605923
1932,19394036.55487547
1933,285915607.5501064
1934,328442669.06017566
1935,32514059.38846696
1936,187455546.7490511
1937,163711910.0409258
1938,27535759.951211624
1939,128176530.35346484
1940,328424435.5786333
1941,27028669.759435534
1942,64123735.59080982
1943,18727720892.50195
1944,19349138.34454107
1945,188078796.51651758
1946,328442496.01194274
1947,25678547.025424726
1948,285955281.0584716
1949,328451140.71583265
1950,31161919.739776026
1951,128062289.98973684
1952,49967020710.73851
1953,20861924.87396719
1954,89240561.51618639
1955,328457737.1719488
1956,32023179.597121507
1957,54400655.40850999
